ID,Title,Year,Certificate,Time,Genre,IMDB rating,Metascore,Number of vote,Movie link
tt9845070,Last Light,(2022– ),No-certificate,runtime-unknow,Thriller,-1,-1,-1,/title/tt9845070/?ref_=adv_li_tt
tt3532752,Trinity Seven,(2014–2015),TV-14,runtime-unknow,"Animation, Action, Comedy",6.8,-1,2082,/title/tt3532752/?ref_=adv_li_tt
tt0231448,Deuces Wild,-2002,R,96 min,"Action, Drama",5.6,16,7394,/title/tt0231448/?ref_=adv_li_tt
tt0083488,Tales of the Gold Monkey,(1982–1983),No-certificate,60 min,"Adventure, Comedy, Drama",8,-1,1584,/title/tt0083488/?ref_=adv_li_tt
tt0435680,Kidulthood,-2006,R,89 min,"Crime, Drama, Romance",6.8,-1,18965,/title/tt0435680/?ref_=adv_li_tt
tt1766094,So Undercover,-2012,PG-13,94 min,"Action, Comedy, Crime",5.1,-1,20161,/title/tt1766094/?ref_=adv_li_tt
tt0292861,Undergrads,-2001,TV-14,30 min,"Animation, Comedy",7.7,-1,2756,/title/tt0292861/?ref_=adv_li_tt
tt1566154,Teen Mom OG,(2009– ),TV-PG,60 min,Reality-TV,3.6,-1,4674,/title/tt1566154/?ref_=adv_li_tt
tt0088461,What Have I Done to Deserve This?,-1984,Not Rated,101 min,"Comedy, Drama",7.2,-1,9700,/title/tt0088461/?ref_=adv_li_tt
tt13262134,Mickey Mouse Funhouse,(2021– ),TV-G,11 min,"Animation, Short, Adventure",5.8,-1,116,/title/tt13262134/?ref_=adv_li_tt
tt2951888,The Thirteenth Tale,(2013 TV Movie),No-certificate,90 min,"Drama, Mystery",6.9,-1,2731,/title/tt2951888/?ref_=adv_li_tt
tt0438492,Thinking XXX,(2004 TV Movie),Not Rated,59 min,Documentary,6.1,-1,1109,/title/tt0438492/?ref_=adv_li_tt
tt0391891,Cruel Intentions 3,(2004 Video),R,85 min,Drama,4.7,-1,8202,/title/tt0391891/?ref_=adv_li_tt
tt4914580,The Age of Shadows,-2016,TV-MA,140 min,"Action, Drama, Thriller",7.1,78,9682,/title/tt4914580/?ref_=adv_li_tt
tt13372992,Bingo Hell,-2021,Not Rated,85 min,"Comedy, Fantasy, Horror",4.3,55,1934,/title/tt13372992/?ref_=adv_li_tt
tt16162114,Ghostwriter,(II) (2021),No-certificate,runtime-unknow,Thriller,7.2,-1,30,/title/tt16162114/?ref_=adv_li_tt
tt12908110,Mr. Harrigan's Phone,-2022,No-certificate,runtime-unknow,Horror,-1,-1,-1,/title/tt12908110/?ref_=adv_li_tt
tt4151288,The Originals: Awakening,-2014,No-certificate,2 min,Mystery,8.5,-1,2453,/title/tt4151288/?ref_=adv_li_tt
tt0106223,The Adventures of Huck Finn,-1993,PG,108 min,"Adventure, Comedy, Drama",6.2,-1,8480,/title/tt0106223/?ref_=adv_li_tt
tt11701774,Lucky,(IV) (2020),Not Rated,83 min,"Drama, Fantasy, Horror",5,75,2086,/title/tt11701774/?ref_=adv_li_tt
tt15469166,Pitch Perfect,,No-certificate,runtime-unknow,Comedy,-1,-1,-1,/title/tt15469166/?ref_=adv_li_tt
tt0089222,Gotcha!,-1985,PG-13,101 min,"Action, Comedy, Mystery",6.2,38,8632,/title/tt0089222/?ref_=adv_li_tt
tt0037674,Children of Paradise,-1945,Not Rated,189 min,"Drama, Romance",8.4,96,19507,/title/tt0037674/?ref_=adv_li_tt
tt0089789,The Peanut Butter Solution,-1985,PG,93 min,"Adventure, Comedy, Family",6.1,-1,2330,/title/tt0089789/?ref_=adv_li_tt
tt1909447,Deadman Wonderland,-2011,TV-MA,24 min,"Animation, Action, Drama",7.2,-1,10155,/title/tt1909447/?ref_=adv_li_tt
tt5672286,Indian Horse,-2017,Not Rated,101 min,"Drama, Sport",7.3,-1,2068,/title/tt5672286/?ref_=adv_li_tt
tt11027836,Outside,-2021,No-certificate,85 min,Drama,5.1,-1,145,/title/tt11027836/?ref_=adv_li_tt
tt0120802,The Red Violin,-1998,R,130 min,"Drama, Music, Mystery",7.6,57,32788,/title/tt0120802/?ref_=adv_li_tt
tt9177882,Constantine: City of Demons - The Movie,-2018,R,90 min,"Animation, Action, Fantasy",7.4,-1,6536,/title/tt9177882/?ref_=adv_li_tt
tt0120662,Eye of the Beholder,-1999,R,109 min,"Drama, Mystery, Thriller",5,29,15254,/title/tt0120662/?ref_=adv_li_tt
tt2139843,Electrick Children,-2012,R,96 min,Drama,6.8,60,5891,/title/tt2139843/?ref_=adv_li_tt
tt1219817,Going Postal,-2010,TV-14,185 min,"Adventure, Comedy, Fantasy",7.8,-1,8938,/title/tt1219817/?ref_=adv_li_tt
tt8648696,Still 17,-2018,No-certificate,35 min,"Comedy, Romance",7.8,-1,1742,/title/tt8648696/?ref_=adv_li_tt
tt0039152,Angel and the Badman,-1947,Passed,100 min,"Romance, Western",6.9,-1,5785,/title/tt0039152/?ref_=adv_li_tt
tt0316187,LolliLove,-2004,Not Rated,64 min,Comedy,6.2,-1,1450,/title/tt0316187/?ref_=adv_li_tt
tt9024106,Unplanned,(I) (2019),R,109 min,"Biography, Drama",5.9,10,13669,/title/tt9024106/?ref_=adv_li_tt
tt0272379,Edgemont,(2000–2005),TV-PG,runtime-unknow,"Family, Drama",6.8,-1,484,/title/tt0272379/?ref_=adv_li_tt
tt0491145,Shadow Puppets,-2007,Not Rated,103 min,"Horror, Thriller",4.8,-1,2481,/title/tt0491145/?ref_=adv_li_tt
tt5954206,District 31,(2016– ),No-certificate,22 min,Drama,8.4,-1,437,/title/tt5954206/?ref_=adv_li_tt
tt0069890,Cleopatra Jones,-1973,PG,89 min,"Action, Crime, Thriller",5.9,58,2932,/title/tt0069890/?ref_=adv_li_tt
tt5511512,Trial & Error,(2017–2018),TV-PG,22 min,"Comedy, Crime, Mystery",8,-1,5835,/title/tt5511512/?ref_=adv_li_tt
tt0055895,Days of Wine and Roses,-1962,Approved,117 min,Drama,7.9,74,12508,/title/tt0055895/?ref_=adv_li_tt
tt0023969,Duck Soup,-1933,Not Rated,69 min,"Comedy, Musical",7.8,93,59372,/title/tt0023969/?ref_=adv_li_tt
tt7316998,Richard Osman's House of Games,(2017– ),No-certificate,29 min,Game-Show,7.8,-1,622,/title/tt7316998/?ref_=adv_li_tt
tt10327294,Outmatched,-2020,TV-14,22 min,Comedy,5.9,-1,2003,/title/tt10327294/?ref_=adv_li_tt
tt0046247,The Robe,-1953,Unrated,135 min,Drama,6.8,-1,10148,/title/tt0046247/?ref_=adv_li_tt
tt6057684,Tinder,(2017– ),No-certificate,runtime-unknow,"Comedy, Romance",5.4,-1,13,/title/tt6057684/?ref_=adv_li_tt
tt11405390,Darwin's Game,(2020– ),TV-14,23 min,"Animation, Action, Drama",7.3,-1,2147,/title/tt11405390/?ref_=adv_li_tt
tt1582248,Puncture,-2011,R,100 min,"Biography, Drama",6.8,54,23819,/title/tt1582248/?ref_=adv_li_tt
tt0101748,Dogfight,-1991,R,94 min,"Comedy, Drama, Romance",7.4,56,9107,/title/tt0101748/?ref_=adv_li_tt
tt0156794,Eternity and a Day,-1998,Unrated,137 min,Drama,7.9,80,12174,/title/tt0156794/?ref_=adv_li_tt
tt0051429,Bonjour Tristesse,-1958,Not Rated,94 min,"Drama, Romance",6.9,-1,5038,/title/tt0051429/?ref_=adv_li_tt
tt0144814,The Rage: Carrie 2,-1999,R,104 min,"Horror, Sci-Fi, Thriller",4.7,42,16417,/title/tt0144814/?ref_=adv_li_tt
tt1024923,Star Wars: The Force Unleashed,(2008 Video Game),T,runtime-unknow,"Action, Adventure, Fantasy",8,-1,7061,/title/tt1024923/?ref_=adv_li_tt
tt2069688,World War II in Colour,-2009,TV-MA,663 min,"Documentary, History, War",8.7,-1,6850,/title/tt2069688/?ref_=adv_li_tt
tt1773753,Mara,(I) (2018),R,98 min,"Crime, Horror, Mystery",5.1,32,7759,/title/tt1773753/?ref_=adv_li_tt
tt8345300,Marakkar: Lion of the Arabian Sea,-2021,No-certificate,181 min,"Action, Drama, History",6.2,-1,8326,/title/tt8345300/?ref_=adv_li_tt
tt0111174,Showdown,(I) (1993),R,98 min,Action,5.3,-1,1095,/title/tt0111174/?ref_=adv_li_tt
tt0048491,Picnic,-1955,Approved,115 min,"Drama, Romance",7.1,-1,8647,/title/tt0048491/?ref_=adv_li_tt
tt11961378,Fatma,(2021– ),TV-MA,40 min,"Crime, Drama, Thriller",7.4,-1,7871,/title/tt11961378/?ref_=adv_li_tt
tt0077321,The Cheap Detective,-1978,PG,92 min,"Comedy, Crime, Mystery",6.5,-1,4731,/title/tt0077321/?ref_=adv_li_tt
tt0066279,The Railway Children,-1970,G,109 min,"Drama, Family",7.3,-1,4715,/title/tt0066279/?ref_=adv_li_tt
tt10701788,Rucker,-2022,No-certificate,96 min,"Horror, Thriller",2.9,-1,296,/title/tt10701788/?ref_=adv_li_tt
tt5270948,Chappaquiddick,-2017,PG-13,106 min,"Biography, Drama, History",6.5,67,13149,/title/tt5270948/?ref_=adv_li_tt
tt0117786,Mr. Nice Guy,-1997,PG-13,88 min,"Action, Adventure, Comedy",6.2,-1,26784,/title/tt0117786/?ref_=adv_li_tt
tt1423894,Barney's Version,-2010,R,134 min,"Comedy, Drama",7.3,67,24881,/title/tt1423894/?ref_=adv_li_tt
tt0059084,Darling,-1965,TV-MA,128 min,"Drama, Romance",7.1,-1,6631,/title/tt0059084/?ref_=adv_li_tt
tt1680140,The Stolen,(II) (2017),TV-14,98 min,"Action, Adventure, Drama",5.3,-1,1327,/title/tt1680140/?ref_=adv_li_tt
tt1083845,Ballet Shoes,(2007 TV Movie),PG,85 min,"Drama, Family",6.6,-1,8700,/title/tt1083845/?ref_=adv_li_tt
tt0047580,Three Coins in the Fountain,-1954,Approved,102 min,"Drama, Romance",6.3,-1,3351,/title/tt0047580/?ref_=adv_li_tt
tt1388782,Melrose Place,(2009–2010),No-certificate,60 min,"Drama, Romance",6,-1,4131,/title/tt1388782/?ref_=adv_li_tt
tt2331143,"Like Father, Like Son",-2013,Not Rated,121 min,Drama,7.8,73,24091,/title/tt2331143/?ref_=adv_li_tt
tt0085159,Amityville 3-D,-1983,PG,105 min,Horror,4.2,28,6504,/title/tt0085159/?ref_=adv_li_tt
tt15391770,Corrective Measures,-2022,No-certificate,runtime-unknow,"Action, Sci-Fi, Thriller",-1,-1,-1,/title/tt15391770/?ref_=adv_li_tt
tt4375438,The Club,-2015,Not Rated,98 min,"Drama, Mystery, Thriller",7.2,73,10874,/title/tt4375438/?ref_=adv_li_tt
tt14465894,Restless,-2022,No-certificate,95 min,"Action, Crime, Thriller",-1,-1,-1,/title/tt14465894/?ref_=adv_li_tt
tt0476922,Moral Orel,(2005–2009),TV-MA,11 min,"Animation, Comedy, Drama",7.9,-1,5704,/title/tt0476922/?ref_=adv_li_tt
tt0032155,Young Mr. Lincoln,-1939,Passed,100 min,"Biography, Drama, History",7.6,91,8077,/title/tt0032155/?ref_=adv_li_tt
tt0104558,Supercop,-1992,R,91 min,"Action, Comedy, Crime",6.9,-1,20977,/title/tt0104558/?ref_=adv_li_tt
tt0053131,The Nun's Story,-1959,Not Rated,149 min,Drama,7.6,78,10380,/title/tt0053131/?ref_=adv_li_tt
tt12026524,Love Scenery,-2021,No-certificate,50 min,"Comedy, Music, Romance",8.7,-1,397,/title/tt12026524/?ref_=adv_li_tt
tt0110146,Intersection,-1994,R,98 min,"Drama, Romance",5.4,-1,8284,/title/tt0110146/?ref_=adv_li_tt
tt0058567,Blood and Black Lace,-1964,Not Rated,88 min,"Horror, Mystery, Thriller",7.2,-1,10537,/title/tt0058567/?ref_=adv_li_tt
tt0061075,Ten Little Indians,-1965,Not Rated,91 min,"Crime, Mystery, Thriller",6.7,-1,4662,/title/tt0061075/?ref_=adv_li_tt
tt9805612,The Last Hour,(2021– ),No-certificate,36 min,"Crime, Drama, Mystery",7.5,-1,6139,/title/tt9805612/?ref_=adv_li_tt
tt0087065,Cloak & Dagger,-1984,PG,101 min,"Action, Adventure, Crime",6.6,64,7343,/title/tt0087065/?ref_=adv_li_tt
tt9426272,Barkskins,(2020– ),TV-MA,runtime-unknow,"Drama, History",7.3,-1,2299,/title/tt9426272/?ref_=adv_li_tt
tt4335742,Lip Sync Battle,(2015– ),TV-PG,30 min,Music,7.3,-1,3657,/title/tt4335742/?ref_=adv_li_tt
tt1754568,Day and Night,-2010,Not Rated,101 min,Drama,5.6,-1,430,/title/tt1754568/?ref_=adv_li_tt
tt0427969,Hollywoodland,-2006,R,126 min,"Biography, Crime, Drama",6.5,62,34016,/title/tt0427969/?ref_=adv_li_tt
tt2303367,Dirk Gently,(2010–2012),No-certificate,58 min,"Comedy, Crime, Mystery",7.6,-1,3155,/title/tt2303367/?ref_=adv_li_tt
tt5299112,You Do Not Mess with Jack Reacher: Combat & Weapons,(2013 Video),No-certificate,10 min,"Short, Action",5.4,-1,23,/title/tt5299112/?ref_=adv_li_tt
tt0061301,Spider-Man,(1967–1970),TV-Y7,25 min,"Animation, Action, Adventure",7.4,-1,3618,/title/tt0061301/?ref_=adv_li_tt
tt0073636,Rooster Cogburn,-1975,PG,108 min,"Adventure, Drama, Western",6.9,-1,11839,/title/tt0073636/?ref_=adv_li_tt
tt1919418,Beaver Falls,(2011–2012),No-certificate,runtime-unknow,"Comedy, Drama",7.8,-1,2149,/title/tt1919418/?ref_=adv_li_tt
tt0995829,XXY,-2007,Not Rated,86 min,"Drama, Romance",7,67,14083,/title/tt0995829/?ref_=adv_li_tt
tt9529500,Kuzgun,-2019,No-certificate,120 min,"Action, Drama, Romance",7.7,-1,2835,/title/tt9529500/?ref_=adv_li_tt
tt0090095,Subway,-1985,R,104 min,Thriller,6.6,53,14991,/title/tt0090095/?ref_=adv_li_tt
tt0075506,Fish,(1977–1978),TV-Y,30 min,Comedy,6.3,-1,345,/title/tt0075506/?ref_=adv_li_tt
tt1230215,Not Fade Away,-2012,R,112 min,Drama,6,65,4629,/title/tt1230215/?ref_=adv_li_tt
tt13256256,Bekenntnisse des Hochstaplers Felix Krull,-2021,No-certificate,114 min,"Crime, Drama",6.7,-1,140,/title/tt13256256/?ref_=adv_li_tt
tt1937202,Junior,-2011,Not Rated,22 min,"Short, Fantasy",6.8,-1,961,/title/tt1937202/?ref_=adv_li_tt
tt2597760,The Outcasts,-2017,PG-13,95 min,Comedy,5.5,47,4391,/title/tt2597760/?ref_=adv_li_tt
tt5131064,Dream...,-2015,No-certificate,2 min,"Short, Comedy, Drama",-1,-1,-1,/title/tt5131064/?ref_=adv_li_tt
tt0357507,Boogeyman,-2005,PG-13,89 min,"Drama, Horror, Mystery",4.2,32,30923,/title/tt0357507/?ref_=adv_li_tt
tt3031654,The Glance of Music,-2021,No-certificate,150 min,"Documentary, Biography, Music",8.5,-1,147,/title/tt3031654/?ref_=adv_li_tt
tt5860356,Yung,-2018,No-certificate,95 min,Drama,5.5,-1,487,/title/tt5860356/?ref_=adv_li_tt
tt0119038,Le Dîner de Cons,-1998,PG-13,80 min,Comedy,7.7,73,40781,/title/tt0119038/?ref_=adv_li_tt
tt0117191,No One Would Tell,(1996 TV Movie),TV-14,96 min,"Biography, Crime, Drama",6.8,-1,2512,/title/tt0117191/?ref_=adv_li_tt
tt16424988,Your Lucky Day,,No-certificate,runtime-unknow,"Horror, Thriller",-1,-1,-1,/title/tt16424988/?ref_=adv_li_tt
tt10589738,Libertad,-2021,No-certificate,104 min,Drama,6.6,-1,234,/title/tt10589738/?ref_=adv_li_tt
tt0115372,The Steve Harvey Show,(1996–2002),TV-PG,30 min,Comedy,6.6,-1,2978,/title/tt0115372/?ref_=adv_li_tt
tt0091869,Rosa Luxemburg,-1986,Not Rated,122 min,"Biography, Drama, History",6.9,-1,1638,/title/tt0091869/?ref_=adv_li_tt
tt6719950,Muhammad Ali,-2021,No-certificate,445 min,"Documentary, Biography, History",8.6,-1,692,/title/tt6719950/?ref_=adv_li_tt
tt3485166,The Pirates,-2014,Not Rated,130 min,"Action, Adventure, Comedy",6.6,-1,3371,/title/tt3485166/?ref_=adv_li_tt
tt0880992,Unter anderen Umständen,(2006– ),No-certificate,90 min,Crime,7.1,-1,108,/title/tt0880992/?ref_=adv_li_tt
tt12299608,Mickey7,,No-certificate,runtime-unknow,Sci-Fi,-1,-1,-1,/title/tt12299608/?ref_=adv_li_tt
tt11595706,Interspecies Reviewers,(2020– ),TV-MA,23 min,"Animation, Comedy, Fantasy",7.5,-1,1275,/title/tt11595706/?ref_=adv_li_tt
tt7042838,Semper Fi,-2019,R,99 min,"Action, Drama",6.2,48,3264,/title/tt7042838/?ref_=adv_li_tt
tt3501016,One Big Happy,-2015,TV-14,21 min,Comedy,5.7,-1,2892,/title/tt3501016/?ref_=adv_li_tt
tt1182921,Ninja,-2009,R,86 min,"Action, Thriller",5.5,-1,13057,/title/tt1182921/?ref_=adv_li_tt
tt0050371,A Face in the Crowd,-1957,Approved,126 min,"Drama, Music",8.2,72,15396,/title/tt0050371/?ref_=adv_li_tt
tt0116163,Ebola Syndrome,-1996,Not Rated,98 min,"Crime, Horror",6.5,-1,4015,/title/tt0116163/?ref_=adv_li_tt
tt7335002,Beneath a Scarlet Sky,,No-certificate,runtime-unknow,Drama,-1,-1,-1,/title/tt7335002/?ref_=adv_li_tt
tt1656192,Special Forces,-2011,R,109 min,"Action, Drama, War",6.4,37,18624,/title/tt1656192/?ref_=adv_li_tt
tt10810430,"The Mind, Explained",(2019– ),TV-14,20 min,Documentary,8,-1,5109,/title/tt10810430/?ref_=adv_li_tt
tt0100168,Mo' Better Blues,-1990,R,130 min,"Drama, Music, Romance",6.6,61,12354,/title/tt0100168/?ref_=adv_li_tt
tt0475900,Anthony Bourdain: No Reservations,(2005–2012),TV-PG,60 min,"Adventure, Reality-TV",8.5,-1,6977,/title/tt0475900/?ref_=adv_li_tt
tt9465976,Sons of Thunder,(2019– ),No-certificate,runtime-unknow,Drama,7.4,-1,102,/title/tt9465976/?ref_=adv_li_tt
tt0067367,Lust for a Vampire,-1971,R,91 min,Horror,5.8,-1,2744,/title/tt0067367/?ref_=adv_li_tt
tt0088117,"Silent Night, Deadly Night",-1984,R,79 min,"Horror, Thriller",5.9,31,15684,/title/tt0088117/?ref_=adv_li_tt
tt0339135,In Hell,-2003,R,98 min,"Action, Drama, Thriller",6.2,-1,19789,/title/tt0339135/?ref_=adv_li_tt
tt0354899,The Science of Sleep,-2006,R,105 min,"Comedy, Drama, Fantasy",7.3,70,68954,/title/tt0354899/?ref_=adv_li_tt
tt0094799,"Bright Lights, Big City",-1988,R,107 min,Drama,5.7,51,7997,/title/tt0094799/?ref_=adv_li_tt
tt0281364,Wasabi,-2001,R,94 min,"Action, Drama, Comedy",6.7,53,39568,/title/tt0281364/?ref_=adv_li_tt
tt0090903,The Devil's Honey,-1986,R,83 min,"Mystery, Thriller",5.2,-1,1289,/title/tt0090903/?ref_=adv_li_tt
tt9747594,Beasts Clawing at Straws,-2020,No-certificate,108 min,"Crime, Drama, Thriller",7.1,-1,3945,/title/tt9747594/?ref_=adv_li_tt
tt2012511,The Dead Files,(2011– ),TV-PG,60 min,"Comedy, Horror, Reality-TV",6.8,-1,2384,/title/tt2012511/?ref_=adv_li_tt
tt15676696,Eli Roth Presents: A Ghost Ruined My Life,(2021– ),No-certificate,runtime-unknow,Horror,6.5,-1,79,/title/tt15676696/?ref_=adv_li_tt
tt5119116,Pyewacket,-2017,Not Rated,90 min,"Drama, Horror, Mystery",5.8,56,9149,/title/tt5119116/?ref_=adv_li_tt
tt3848892,Baby,(I) (2015),Not Rated,159 min,"Action, Crime, Thriller",8,-1,56424,/title/tt3848892/?ref_=adv_li_tt
tt4567314,Safe House,(2015–2017),TV-MA,45 min,"Crime, Drama, Thriller",6.4,-1,2072,/title/tt4567314/?ref_=adv_li_tt
tt13696452,Money Heist: Korea - Joint Economic Area,(2022– ),TV-MA,60 min,"Action, Crime, Drama",-1,-1,-1,/title/tt13696452/?ref_=adv_li_tt
tt8400758,Killers Anonymous,-2019,R,95 min,"Action, Crime, Mystery",4.4,22,11777,/title/tt8400758/?ref_=adv_li_tt
tt15715122,Dybbuk: The Curse Is Real,-2021,No-certificate,112 min,"Drama, Horror",5.1,-1,2496,/title/tt15715122/?ref_=adv_li_tt
tt0309141,Cyberchase,(2002– ),TV-Y,30 min,"Animation, Short, Adventure",6.8,-1,2444,/title/tt0309141/?ref_=adv_li_tt
tt3807900,Death Race 4: Beyond Anarchy,(2018 Video),R,111 min,"Action, Adventure",5.2,-1,4176,/title/tt3807900/?ref_=adv_li_tt
tt0048790,Violent Saturday,-1955,Not Rated,90 min,"Crime, Drama, Film-Noir",6.9,-1,2396,/title/tt0048790/?ref_=adv_li_tt
tt0954990,The Yellow Handkerchief,-2008,PG-13,102 min,"Adventure, Drama, Romance",6.7,62,8520,/title/tt0954990/?ref_=adv_li_tt
tt2788556,Gemma Bovery,-2014,R,99 min,"Comedy, Drama, Romance",6.4,58,6240,/title/tt2788556/?ref_=adv_li_tt
tt1268809,Night of the Demons,-2009,R,93 min,"Action, Comedy, Fantasy",4.7,-1,7828,/title/tt1268809/?ref_=adv_li_tt
tt0088402,The Wild Life,-1984,R,96 min,"Comedy, Drama",6.1,32,2715,/title/tt0088402/?ref_=adv_li_tt
tt4685750,Much Loved,-2015,No-certificate,104 min,Drama,6.2,-1,2688,/title/tt4685750/?ref_=adv_li_tt
tt0116704,First Strike,-1996,PG-13,107 min,"Action, Adventure, Comedy",6.6,-1,20675,/title/tt0116704/?ref_=adv_li_tt
tt0108045,Save Me,(I) (1994),R,93 min,"Mystery, Thriller",4,-1,1420,/title/tt0108045/?ref_=adv_li_tt
tt5124396,Kill the Czar,-2020,No-certificate,runtime-unknow,Thriller,4.5,-1,43,/title/tt5124396/?ref_=adv_li_tt
tt1814614,A Cinderella Story: Once Upon a Song,(2011 Video),PG,88 min,"Comedy, Family, Music",6,-1,12744,/title/tt1814614/?ref_=adv_li_tt
tt5909930,Ghoul,-2018,TV-MA,45 min,"Drama, Fantasy, Horror",7.1,-1,13573,/title/tt5909930/?ref_=adv_li_tt
tt0367413,Sonic X,(2003–2006),TV-Y7,30 min,"Animation, Action, Adventure",6.3,-1,4323,/title/tt0367413/?ref_=adv_li_tt
tt0964185,Tetro,-2009,R,127 min,Drama,6.8,65,13022,/title/tt0964185/?ref_=adv_li_tt
tt0056575,That Touch of Mink,-1962,Approved,99 min,"Comedy, Romance",6.7,-1,9665,/title/tt0056575/?ref_=adv_li_tt
tt0144528,Nutty Professor II: The Klumps,-2000,PG-13,106 min,"Comedy, Romance, Sci-Fi",4.4,38,50469,/title/tt0144528/?ref_=adv_li_tt
tt5143890,Justice,(II) (2017),R,92 min,"Drama, Western",4,-1,1182,/title/tt5143890/?ref_=adv_li_tt
tt0411475,Hell Ride,-2008,R,84 min,"Action, Drama, Thriller",5.1,25,15814,/title/tt0411475/?ref_=adv_li_tt
tt4574736,Charlotte,(2015–2016),TV-PG,24 min,"Animation, Drama, Family",7.5,-1,5935,/title/tt4574736/?ref_=adv_li_tt
tt11002900,Playlist,-2021,No-certificate,84 min,"Comedy, Drama, Music",6.3,-1,472,/title/tt11002900/?ref_=adv_li_tt
tt0103239,Wedlock,(I) (1991),R,101 min,"Action, Crime, Drama",5.9,-1,8457,/title/tt0103239/?ref_=adv_li_tt
tt0087472,The Initiation,-1984,R,97 min,"Horror, Mystery, Thriller",5.8,-1,3570,/title/tt0087472/?ref_=adv_li_tt
tt0042782,The Nevadan,-1950,Approved,81 min,Western,6.3,-1,889,/title/tt0042782/?ref_=adv_li_tt
tt14518610,So I Married My Anti-Fan,(2021– ),No-certificate,62 min,"Comedy, Music, Romance",7.5,-1,1109,/title/tt14518610/?ref_=adv_li_tt
tt10308632,"Illegal - Justice, Out of Order",(2020–2021),No-certificate,runtime-unknow,"Crime, Drama, Thriller",8.2,-1,16403,/title/tt10308632/?ref_=adv_li_tt
tt0325123,Bright Young Things,-2003,R,102 min,"Comedy, Drama, War",6.6,64,5630,/title/tt0325123/?ref_=adv_li_tt
tt1752076,The Almighty Johnsons,(2011–2013),TV-14,47 min,"Comedy, Drama, Fantasy",8.2,-1,4579,/title/tt1752076/?ref_=adv_li_tt
tt0120633,A Civil Action,-1998,PG-13,115 min,Drama,6.6,68,28610,/title/tt0120633/?ref_=adv_li_tt
tt9883398,Distant,-2022,PG-13,runtime-unknow,"Comedy, Drama, Sci-Fi",-1,-1,-1,/title/tt9883398/?ref_=adv_li_tt
tt1107816,Giallo,-2009,R,92 min,"Crime, Mystery, Thriller",4.4,-1,5543,/title/tt1107816/?ref_=adv_li_tt
tt6964940,Skater Girl,-2021,PG,107 min,"Drama, Family, Sport",6.7,-1,3986,/title/tt6964940/?ref_=adv_li_tt
tt0064148,The Chairman,-1969,M/PG,93 min,"Action, Drama, Thriller",5.6,-1,1237,/title/tt0064148/?ref_=adv_li_tt
tt1440741,From Beginning to End,-2009,Not Rated,94 min,"Drama, Romance",6.6,-1,7975,/title/tt1440741/?ref_=adv_li_tt
tt0084556,Q,-1982,R,93 min,"Crime, Horror, Mystery",6,-1,7812,/title/tt0084556/?ref_=adv_li_tt
tt11853364,Operation Buffalo,-2020,No-certificate,52 min,"Adventure, Comedy, Drama",6.7,-1,684,/title/tt11853364/?ref_=adv_li_tt
tt5648882,The Burial,(I),No-certificate,runtime-unknow,Drama,-1,-1,-1,/title/tt5648882/?ref_=adv_li_tt
tt14175850,Pokémon Legends: Arceus,(2022 Video Game),E,runtime-unknow,"Action, Adventure, Fantasy",8,-1,169,/title/tt14175850/?ref_=adv_li_tt
tt0055798,Birdman of Alcatraz,-1962,Not Rated,147 min,"Biography, Crime, Drama",7.8,76,17365,/title/tt0055798/?ref_=adv_li_tt
tt8851198,Funny Girl,-2018,Not Rated,164 min,"Comedy, Drama, Musical",7.4,-1,134,/title/tt8851198/?ref_=adv_li_tt
tt3704416,Digging for Fire,-2015,R,85 min,"Comedy, Drama",5.8,69,6154,/title/tt3704416/?ref_=adv_li_tt
tt0848557,Diary of the Dead,-2007,R,95 min,"Fantasy, Horror, Sci-Fi",5.6,66,47198,/title/tt0848557/?ref_=adv_li_tt
tt0120595,Babe: Pig in the City,-1998,PG,97 min,"Adventure, Comedy, Drama",5.8,68,33097,/title/tt0120595/?ref_=adv_li_tt
tt4126340,Joe Dirt 2: Beautiful Loser,(2015 Video),Not Rated,107 min,Comedy,4.2,-1,5503,/title/tt4126340/?ref_=adv_li_tt
tt10548804,For the Hungry Boy,(2018 Video),No-certificate,5 min,"Short, Drama, Music",7.9,-1,389,/title/tt10548804/?ref_=adv_li_tt
tt1835129,Death Valley,-2011,TV-14,22 min,"Comedy, Horror",7.8,-1,5383,/title/tt1835129/?ref_=adv_li_tt
tt1784141,Time Goes By,(2010–2013),No-certificate,120 min,"Adventure, Drama, Family",6.9,-1,5032,/title/tt1784141/?ref_=adv_li_tt
tt0072349,Puzzle,-1974,No-certificate,92 min,"Mystery, Romance, Thriller",6.4,-1,880,/title/tt0072349/?ref_=adv_li_tt
tt9115528,Never Too Late,(I) (2020),TV-14,98 min,"Comedy, Drama, Romance",6,43,611,/title/tt9115528/?ref_=adv_li_tt
tt1502749,The Chase,(I) (2009– ),No-certificate,runtime-unknow,"Comedy, Drama, Game-Show",7,-1,2040,/title/tt1502749/?ref_=adv_li_tt
tt10236760,Peacemaker,(2020– ),No-certificate,45 min,"Drama, Thriller",7.3,-1,370,/title/tt10236760/?ref_=adv_li_tt
tt6852872,Elizabeth Harvest,-2018,R,108 min,"Horror, Sci-Fi, Thriller",5.8,54,8187,/title/tt6852872/?ref_=adv_li_tt
tt4126438,The Ones Below,-2015,R,87 min,"Drama, Thriller",6.1,63,10133,/title/tt4126438/?ref_=adv_li_tt
