ID,Title,Year,Certificate,Time,Genre,IMDB rating,Metascore,Number of vote,Movie link
tt10625812,Spy City,(2020– ),Not Rated,48 min,"Drama, Thriller",7,-1,921,/title/tt10625812/?ref_=adv_li_tt
tt1091191,Lone Survivor,-2013,R,121 min,"Action, Biography, Drama",7.5,60,280211,/title/tt1091191/?ref_=adv_li_tt
tt1253864,Immortals,-2011,R,110 min,"Action, Drama, Fantasy",6,46,166272,/title/tt1253864/?ref_=adv_li_tt
tt0146882,High Fidelity,-2000,R,113 min,"Comedy, Drama, Music",7.5,79,176454,/title/tt0146882/?ref_=adv_li_tt
tt0054188,Please Don't Eat the Daisies,-1960,Passed,112 min,"Comedy, Family, Romance",6.5,-1,4451,/title/tt0054188/?ref_=adv_li_tt
tt12229370,Mothering Sunday,(I) (2021),R,104 min,"Drama, Romance",5.9,67,1019,/title/tt12229370/?ref_=adv_li_tt
tt7005636,Lykkeland,(2018–2021),No-certificate,45 min,Drama,7.8,-1,2036,/title/tt7005636/?ref_=adv_li_tt
tt1065073,Boyhood,(I) (2014),R,165 min,Drama,7.9,100,348475,/title/tt1065073/?ref_=adv_li_tt
tt2211129,The Mindy Project,(2012–2017),TV-14,30 min,Comedy,7.4,-1,31050,/title/tt2211129/?ref_=adv_li_tt
tt0938283,The Last Airbender,-2010,PG,103 min,"Action, Adventure, Family",4,20,160575,/title/tt0938283/?ref_=adv_li_tt
tt0082010,An American Werewolf in London,-1981,R,97 min,"Comedy, Horror",7.5,55,102626,/title/tt0082010/?ref_=adv_li_tt
tt1086761,Keeping Up with the Kardashians,(2006–2021),TV-14,44 min,"Drama, Family, Reality-TV",2.8,-1,28857,/title/tt1086761/?ref_=adv_li_tt
tt1200263,The Color Purple,-2023,No-certificate,runtime-unknow,"Drama, Musical",-1,-1,-1,/title/tt1200263/?ref_=adv_li_tt
tt0058812,Hogan's Heroes,(1965–1971),TV-PG,25 min,"Comedy, War",7.8,-1,9917,/title/tt0058812/?ref_=adv_li_tt
tt4651466,Joe Bell,-2020,R,94 min,"Biography, Drama",5.8,54,5095,/title/tt4651466/?ref_=adv_li_tt
tt10618286,Mank,-2020,R,131 min,"Biography, Comedy, Drama",6.9,79,70002,/title/tt10618286/?ref_=adv_li_tt
tt1389072,Downsizing,-2017,R,135 min,"Drama, Fantasy, Sci-Fi",5.7,63,106781,/title/tt1389072/?ref_=adv_li_tt
tt2983222,Dare Me,(2019–2020),TV-MA,42 min,"Crime, Mystery, Thriller",6.7,-1,4829,/title/tt2983222/?ref_=adv_li_tt
tt3833480,The Outpost,-2019,R,123 min,"Action, Drama, History",6.8,71,30702,/title/tt3833480/?ref_=adv_li_tt
tt0101507,Boyz n the Hood,-1991,R,112 min,"Crime, Drama",7.8,76,136166,/title/tt0101507/?ref_=adv_li_tt
tt1104001,TRON: Legacy,-2010,PG,125 min,"Action, Adventure, Sci-Fi",6.8,49,328091,/title/tt1104001/?ref_=adv_li_tt
tt0448011,Knowing,-2009,PG-13,121 min,"Action, Drama, Sci-Fi",6.2,41,229996,/title/tt0448011/?ref_=adv_li_tt
tt0050032,Leave It to Beaver,(1957–1963),TV-G,30 min,"Comedy, Family",7.5,-1,7795,/title/tt0050032/?ref_=adv_li_tt
tt15470216,Fairview,(2022– ),No-certificate,24 min,"Animation, Comedy",1.7,-1,152,/title/tt15470216/?ref_=adv_li_tt
tt0422720,Marie Antoinette,-2006,PG-13,123 min,"Biography, Drama, History",6.5,65,108440,/title/tt0422720/?ref_=adv_li_tt
tt1413492,12 Strong,-2018,R,130 min,"Action, Drama, History",6.6,54,76536,/title/tt1413492/?ref_=adv_li_tt
tt1893273,The Last Letter from Your Lover,-2021,TV-MA,110 min,"Drama, Romance",6.7,57,14998,/title/tt1893273/?ref_=adv_li_tt
tt2281375,Nashville,(2012–2018),TV-PG,43 min,"Drama, Music, Romance",7.7,-1,24895,/title/tt2281375/?ref_=adv_li_tt
tt0212720,A.I. Artificial Intelligence,-2001,PG-13,146 min,"Drama, Sci-Fi",7.2,65,302058,/title/tt0212720/?ref_=adv_li_tt
tt0134847,Pitch Black,-2000,R,109 min,"Action, Horror, Sci-Fi",7.1,49,234645,/title/tt0134847/?ref_=adv_li_tt
tt13610872,The Long Call,(2021– ),No-certificate,46 min,"Crime, Drama, Mystery",6.5,-1,2318,/title/tt13610872/?ref_=adv_li_tt
tt6566576,Fear Street: Part One - 1994,-2021,R,107 min,"Drama, Horror, Mystery",6.2,67,72347,/title/tt6566576/?ref_=adv_li_tt
tt0195685,Erin Brockovich,-2000,R,131 min,"Biography, Drama",7.4,73,191066,/title/tt0195685/?ref_=adv_li_tt
tt7242816,Harrow,(2018– ),Not Rated,60 min,"Crime, Drama, Mystery",7.6,-1,7403,/title/tt7242816/?ref_=adv_li_tt
tt3099498,Tusk,(I) (2014),R,102 min,"Comedy, Horror",5.3,55,50937,/title/tt3099498/?ref_=adv_li_tt
tt0385887,Motherless Brooklyn,-2019,R,144 min,"Crime, Drama, Mystery",6.8,60,54477,/title/tt0385887/?ref_=adv_li_tt
tt0099810,The Hunt for Red October,-1990,PG,135 min,"Action, Adventure, Thriller",7.6,58,192752,/title/tt0099810/?ref_=adv_li_tt
tt8708280,State of the Union,(2019– ),TV-MA,10 min,"Short, Comedy, Drama",7.8,-1,4990,/title/tt8708280/?ref_=adv_li_tt
tt0163978,The Beach,(I) (2000),R,119 min,"Adventure, Drama, Romance",6.7,43,234027,/title/tt0163978/?ref_=adv_li_tt
tt10451852,Nine Days,-2020,R,124 min,"Drama, Fantasy",6.9,72,6108,/title/tt10451852/?ref_=adv_li_tt
tt1182345,Moon,-2009,R,97 min,"Drama, Mystery, Sci-Fi",7.8,67,350841,/title/tt1182345/?ref_=adv_li_tt
tt1869347,Crooked House,-2017,PG-13,115 min,"Crime, Drama, Mystery",6.3,59,22903,/title/tt1869347/?ref_=adv_li_tt
tt9184820,Star Trek: Lower Decks,(2020– ),TV-MA,25 min,"Animation, Action, Adventure",7.3,-1,14283,/title/tt9184820/?ref_=adv_li_tt
tt12851512,The Girl from Plainville,(2022– ),No-certificate,runtime-unknow,"Biography, Crime, Drama",-1,-1,-1,/title/tt12851512/?ref_=adv_li_tt
tt8289930,Formula 1: Drive to Survive,(2019– ),TV-MA,40 min,"Documentary, Sport",8.6,-1,32454,/title/tt8289930/?ref_=adv_li_tt
tt11717610,American Auto,(2021– ),TV-14,21 min,Comedy,5.7,-1,1344,/title/tt11717610/?ref_=adv_li_tt
tt0108550,What's Eating Gilbert Grape,-1993,PG-13,118 min,Drama,7.7,73,229895,/title/tt0108550/?ref_=adv_li_tt
tt7018644,Grown-ish,(2018– ),TV-14,22 min,"Comedy, Drama",6.3,-1,5170,/title/tt7018644/?ref_=adv_li_tt
tt0758737,Brothers & Sisters,(2006–2011),TV-PG,60 min,Drama,7.3,-1,23280,/title/tt0758737/?ref_=adv_li_tt
tt0452623,Gone Baby Gone,-2007,R,114 min,"Crime, Drama, Mystery",7.6,72,267000,/title/tt0452623/?ref_=adv_li_tt
tt13157618,Secret Invasion,(2022– ),No-certificate,runtime-unknow,"Action, Adventure, Drama",-1,-1,-1,/title/tt13157618/?ref_=adv_li_tt
tt9686194,War of the Worlds,(2019– ),TV-MA,49 min,"Drama, Mystery, Sci-Fi",6.4,-1,12087,/title/tt9686194/?ref_=adv_li_tt
tt0187738,Blade II,-2002,R,117 min,"Action, Horror, Sci-Fi",6.7,52,211794,/title/tt0187738/?ref_=adv_li_tt
tt1905041,Furious 6,-2013,PG-13,130 min,"Action, Crime, Thriller",7,61,386486,/title/tt1905041/?ref_=adv_li_tt
tt7942794,The Neighborhood,(I) (2018– ),TV-PG,30 min,Comedy,6.5,-1,6610,/title/tt7942794/?ref_=adv_li_tt
tt0110632,Natural Born Killers,-1994,R,118 min,"Action, Crime, Drama",7.3,74,228699,/title/tt0110632/?ref_=adv_li_tt
tt1206885,Rambo: Last Blood,-2019,R,89 min,"Action, Thriller",6.1,26,93060,/title/tt1206885/?ref_=adv_li_tt
tt0052357,Vertigo,-1958,PG,128 min,"Mystery, Romance, Thriller",8.3,100,390477,/title/tt0052357/?ref_=adv_li_tt
tt5563324,Intrusion,(II) (2021),TV-14,92 min,"Drama, Thriller",5.3,39,14193,/title/tt5563324/?ref_=adv_li_tt
tt11317142,Shiva Baby,-2020,Not Rated,77 min,"Comedy, Drama",7.2,79,16752,/title/tt11317142/?ref_=adv_li_tt
tt8009428,Hustle,-2022,No-certificate,runtime-unknow,"Comedy, Sport",-1,-1,-1,/title/tt8009428/?ref_=adv_li_tt
tt14034966,Wheel of Fortune and Fantasy,-2021,No-certificate,121 min,"Drama, Romance",7.6,86,3211,/title/tt14034966/?ref_=adv_li_tt
tt7588054,"Roswell, New Mexico",(2019– ),TV-14,45 min,"Drama, Romance, Sci-Fi",6.3,-1,11654,/title/tt7588054/?ref_=adv_li_tt
tt17156356,The Real Dirty Dancing,(2022– ),No-certificate,runtime-unknow,Reality-TV,5.9,-1,58,/title/tt17156356/?ref_=adv_li_tt
tt0405159,Million Dollar Baby,-2004,PG-13,132 min,"Drama, Sport",8.1,86,668924,/title/tt0405159/?ref_=adv_li_tt
tt13269536,Girl in the Basement,-2021,TV-14,88 min,"Crime, Thriller",6.4,-1,6357,/title/tt13269536/?ref_=adv_li_tt
tt0098878,Northern Exposure,(1990–1995),TV-PG,60 min,"Comedy, Drama",8.3,-1,16305,/title/tt0098878/?ref_=adv_li_tt
tt0062376,"To Sir, with Love",-1967,Approved,105 min,Drama,7.7,55,17763,/title/tt0062376/?ref_=adv_li_tt
tt2404463,The Heat,(I) (2013),R,117 min,"Action, Comedy, Crime",6.6,60,168912,/title/tt2404463/?ref_=adv_li_tt
tt1951265,The Hunger Games: Mockingjay - Part 1,-2014,PG-13,123 min,"Action, Adventure, Sci-Fi",6.6,64,440285,/title/tt1951265/?ref_=adv_li_tt
tt0118655,Austin Powers: International Man of Mystery,-1997,PG-13,89 min,"Adventure, Comedy",7,51,233974,/title/tt0118655/?ref_=adv_li_tt
tt0115964,Crash,-1996,NC-17,100 min,Drama,6.4,50,57684,/title/tt0115964/?ref_=adv_li_tt
tt9252090,Anne,-2022,No-certificate,53 min,Drama,8.4,-1,1382,/title/tt9252090/?ref_=adv_li_tt
tt9742794,The Vault,-2021,R,118 min,"Action, Adventure, Thriller",6.4,50,21423,/title/tt9742794/?ref_=adv_li_tt
tt0401729,John Carter,-2012,PG-13,132 min,"Action, Adventure, Sci-Fi",6.6,51,266697,/title/tt0401729/?ref_=adv_li_tt
tt0368226,The Room,-2003,R,99 min,Drama,3.7,9,87357,/title/tt0368226/?ref_=adv_li_tt
tt7550014,No Exit,-2022,R,runtime-unknow,"Drama, Horror, Mystery",-1,-1,-1,/title/tt7550014/?ref_=adv_li_tt
tt3741834,Lion,-2016,PG-13,118 min,"Biography, Drama",8,69,229705,/title/tt3741834/?ref_=adv_li_tt
tt0907683,Beck,(1997– ),Not Rated,90 min,"Crime, Mystery, Thriller",7.4,-1,4995,/title/tt0907683/?ref_=adv_li_tt
tt4334266,The Bad Batch,-2016,R,118 min,"Action, Horror, Mystery",5.3,62,30275,/title/tt4334266/?ref_=adv_li_tt
tt0056172,Lawrence of Arabia,-1962,Approved,228 min,"Adventure, Biography, Drama",8.3,100,285084,/title/tt0056172/?ref_=adv_li_tt
tt0177789,Galaxy Quest,-1999,PG,102 min,"Adventure, Comedy, Sci-Fi",7.3,70,160159,/title/tt0177789/?ref_=adv_li_tt
tt7959026,The Mule,-2018,R,116 min,"Crime, Drama, Thriller",7,58,130905,/title/tt7959026/?ref_=adv_li_tt
tt0090728,Big Trouble in Little China,-1986,PG-13,99 min,"Action, Adventure, Comedy",7.3,53,135124,/title/tt0090728/?ref_=adv_li_tt
tt0322259,2 Fast 2 Furious,-2003,PG-13,107 min,"Action, Crime, Thriller",5.9,38,267169,/title/tt0322259/?ref_=adv_li_tt
tt1528100,Exodus: Gods and Kings,-2014,PG-13,150 min,"Action, Adventure, Drama",6,52,165971,/title/tt1528100/?ref_=adv_li_tt
tt2302755,Olympus Has Fallen,-2013,R,119 min,"Action, Thriller",6.5,41,270094,/title/tt2302755/?ref_=adv_li_tt
tt6510950,Condor,(2018– ),TV-MA,60 min,"Action, Drama, Thriller",7.8,-1,14279,/title/tt6510950/?ref_=adv_li_tt
tt0119345,I Know What You Did Last Summer,-1997,R,101 min,"Horror, Mystery",5.7,52,142584,/title/tt0119345/?ref_=adv_li_tt
tt3513548,Richard Jewell,-2019,R,131 min,"Biography, Crime, Drama",7.5,68,81056,/title/tt3513548/?ref_=adv_li_tt
tt0142688,The Ninth Gate,-1999,R,133 min,"Mystery, Thriller",6.7,44,176987,/title/tt0142688/?ref_=adv_li_tt
tt0316396,Peter Pan,-2003,PG,113 min,"Adventure, Family, Fantasy",6.8,64,71261,/title/tt0316396/?ref_=adv_li_tt
tt0092312,21 Jump Street,(1987–1991),TV-14,60 min,"Crime, Drama, Mystery",7.3,-1,12048,/title/tt0092312/?ref_=adv_li_tt
tt0317919,Mission: Impossible III,-2006,PG-13,126 min,"Action, Adventure, Thriller",6.9,66,346510,/title/tt0317919/?ref_=adv_li_tt
tt0099653,Ghost,-1990,PG-13,127 min,"Drama, Fantasy, Romance",7.1,52,210579,/title/tt0099653/?ref_=adv_li_tt
tt2850386,The Croods: A New Age,-2020,PG,95 min,"Animation, Adventure, Comedy",7,56,38510,/title/tt2850386/?ref_=adv_li_tt
tt12451520,It's Okay to Not Be Okay,-2020,TV-MA,80 min,"Comedy, Drama, Romance",8.7,-1,19257,/title/tt12451520/?ref_=adv_li_tt
tt7908756,Shining Vale,(2022– ),No-certificate,runtime-unknow,"Comedy, Fantasy, Horror",-1,-1,-1,/title/tt7908756/?ref_=adv_li_tt
tt3440298,Descendants,(2015 TV Movie),TV-G,112 min,"Comedy, Family, Fantasy",6.4,-1,19108,/title/tt3440298/?ref_=adv_li_tt
tt1464540,I Am Number Four,-2011,PG-13,111 min,"Action, Adventure, Sci-Fi",6.1,36,234925,/title/tt1464540/?ref_=adv_li_tt
tt9059350,Warrior Nun,(2020– ),TV-MA,runtime-unknow,"Action, Drama, Fantasy",6.9,-1,28176,/title/tt9059350/?ref_=adv_li_tt
tt0120746,The Mask of Zorro,-1998,PG-13,136 min,"Action, Adventure, Comedy",6.8,63,179682,/title/tt0120746/?ref_=adv_li_tt
tt3503406,The Whole Truth,-2016,R,93 min,"Crime, Drama, Mystery",6.2,46,28220,/title/tt3503406/?ref_=adv_li_tt
tt0093177,Hellraiser,-1987,R,94 min,"Horror, Thriller",7,57,115820,/title/tt0093177/?ref_=adv_li_tt
tt3450958,War for the Planet of the Apes,-2017,PG-13,140 min,"Action, Adventure, Drama",7.4,82,245523,/title/tt3450958/?ref_=adv_li_tt
tt3561180,Ófærð,(2015– ),TV-14,60 min,"Crime, Drama, Mystery",8,-1,20026,/title/tt3561180/?ref_=adv_li_tt
tt4701182,Bumblebee,(I) (2018),PG-13,114 min,"Action, Adventure, Sci-Fi",6.7,66,156416,/title/tt4701182/?ref_=adv_li_tt
tt1587310,Maleficent,-2014,PG,97 min,"Adventure, Family, Fantasy",7,56,365153,/title/tt1587310/?ref_=adv_li_tt
tt4827558,High Life,-2018,R,113 min,"Adventure, Drama, Horror",5.8,77,33544,/title/tt4827558/?ref_=adv_li_tt
tt0245574,Y tu mamá también,-2001,R,106 min,Drama,7.6,88,120882,/title/tt0245574/?ref_=adv_li_tt
tt5618256,Manhunt,(II) (2017– ),TV-14,60 min,"Biography, Crime, Drama",8.1,-1,56409,/title/tt5618256/?ref_=adv_li_tt
tt0072431,Young Frankenstein,-1974,PG,106 min,Comedy,8,80,154239,/title/tt0072431/?ref_=adv_li_tt
tt10676048,The Marvels,-2023,No-certificate,runtime-unknow,"Action, Adventure, Fantasy",-1,-1,-1,/title/tt10676048/?ref_=adv_li_tt
tt13788842,2025 - The World enslaved by a Virus,-2021,No-certificate,92 min,"Adventure, Sci-Fi",1.1,-1,1365,/title/tt13788842/?ref_=adv_li_tt
tt8210856,Cursed,-2020,TV-MA,60 min,"Adventure, Drama, Fantasy",5.9,-1,28816,/title/tt8210856/?ref_=adv_li_tt
tt0094898,Coming to America,-1988,R,117 min,"Comedy, Romance",7.1,47,202660,/title/tt0094898/?ref_=adv_li_tt
tt0111756,Wyatt Earp,-1994,PG-13,191 min,"Adventure, Biography, Drama",6.7,47,49537,/title/tt0111756/?ref_=adv_li_tt
tt0286106,Signs,-2002,PG-13,106 min,"Drama, Mystery, Sci-Fi",6.7,59,353855,/title/tt0286106/?ref_=adv_li_tt
tt11909878,Hocus Pocus 2,-2022,No-certificate,runtime-unknow,"Comedy, Family, Fantasy",-1,-1,-1,/title/tt11909878/?ref_=adv_li_tt
tt0058824,Lost in Space,(1965–1968),TV-G,60 min,"Adventure, Comedy, Family",7.2,-1,7528,/title/tt0058824/?ref_=adv_li_tt
tt0096256,They Live,-1988,R,94 min,"Action, Horror, Sci-Fi",7.3,55,124419,/title/tt0096256/?ref_=adv_li_tt
tt0816442,The Book Thief,-2013,PG-13,131 min,"Drama, War",7.5,53,132894,/title/tt0816442/?ref_=adv_li_tt
tt0098635,When Harry Met Sally...,-1989,R,95 min,"Comedy, Drama, Romance",7.6,76,210776,/title/tt0098635/?ref_=adv_li_tt
tt7557108,Saint Maud,-2019,R,84 min,"Drama, Horror, Mystery",6.7,83,30919,/title/tt7557108/?ref_=adv_li_tt
tt0348150,Superman Returns,-2006,PG-13,154 min,"Action, Adventure, Sci-Fi",6,72,279275,/title/tt0348150/?ref_=adv_li_tt
tt4364194,The Peanut Butter Falcon,-2019,PG-13,97 min,"Adventure, Comedy, Drama",7.6,70,87194,/title/tt4364194/?ref_=adv_li_tt
tt0245674,Thir13en Ghosts,-2001,R,91 min,"Fantasy, Horror",5.6,30,85700,/title/tt0245674/?ref_=adv_li_tt
tt2051941,Men in Hope,-2011,No-certificate,115 min,"Comedy, Drama, Romance",7.1,-1,3929,/title/tt2051941/?ref_=adv_li_tt
tt0056758,General Hospital,(1963– ),TV-PG,60 min,"Crime, Drama, Romance",6.5,-1,4815,/title/tt0056758/?ref_=adv_li_tt
tt0084522,Porky's,-1981,R,94 min,Comedy,6.2,40,41670,/title/tt0084522/?ref_=adv_li_tt
tt4934214,Taskmaster,(2015– ),TV-14,60 min,"Comedy, Game-Show",9,-1,9975,/title/tt4934214/?ref_=adv_li_tt
tt12785720,The Witcher: Blood Origin,(2022– ),TV-MA,runtime-unknow,"Action, Adventure, Drama",-1,-1,-1,/title/tt12785720/?ref_=adv_li_tt
tt0084987,The Bill,(1984–2010),TV-14,50 min,"Crime, Drama",6.6,-1,3552,/title/tt0084987/?ref_=adv_li_tt
tt0387764,Peep Show,(2003–2015),TV-MA,25 min,Comedy,8.6,-1,57864,/title/tt0387764/?ref_=adv_li_tt
tt1560220,Zombieland: Double Tap,-2019,R,99 min,"Action, Comedy, Horror",6.7,55,168425,/title/tt1560220/?ref_=adv_li_tt
tt9000224,The Assistant,(III) (2019),R,87 min,Drama,6.3,79,21119,/title/tt9000224/?ref_=adv_li_tt
tt0119094,Face/Off,-1997,R,138 min,"Action, Crime, Sci-Fi",7.2,82,366341,/title/tt0119094/?ref_=adv_li_tt
tt2547584,The Light Between Oceans,-2016,PG-13,133 min,"Drama, Romance",7.2,60,55632,/title/tt2547584/?ref_=adv_li_tt
tt0087985,Red Dawn,-1984,PG-13,114 min,"Action, Drama, Thriller",6.4,53,54950,/title/tt0087985/?ref_=adv_li_tt
tt0092003,Stagecoach,(1986 TV Movie),Unrated,100 min,Western,5.9,-1,1114,/title/tt0092003/?ref_=adv_li_tt
tt1974419,The Neon Demon,-2016,R,117 min,"Horror, Thriller",6.2,51,92055,/title/tt1974419/?ref_=adv_li_tt
tt0052618,Ben-Hur,-1959,G,212 min,"Adventure, Drama, History",8.1,90,232744,/title/tt0052618/?ref_=adv_li_tt
tt0164052,Hollow Man,-2000,R,112 min,"Action, Horror, Sci-Fi",5.8,24,129255,/title/tt0164052/?ref_=adv_li_tt
tt1340800,Tinker Tailor Soldier Spy,-2011,R,127 min,"Drama, Mystery, Thriller",7.1,85,197758,/title/tt1340800/?ref_=adv_li_tt
tt0063522,Rosemary's Baby,-1968,Approved,137 min,"Drama, Horror",8,96,208325,/title/tt0063522/?ref_=adv_li_tt
tt5462602,The Big Sick,-2017,R,120 min,"Comedy, Drama, Romance",7.5,86,131247,/title/tt5462602/?ref_=adv_li_tt
tt9544034,The Family Man,(2019– ),TV-14,45 min,"Action, Comedy, Drama",8.8,-1,80340,/title/tt9544034/?ref_=adv_li_tt
tt3748172,Gerald's Game,-2017,TV-MA,103 min,"Drama, Horror, Thriller",6.5,77,103000,/title/tt3748172/?ref_=adv_li_tt
tt4524056,Vis a vis,(2015–2019),TV-MA,53 min,"Drama, Thriller",8.2,-1,20786,/title/tt4524056/?ref_=adv_li_tt
tt0790736,R.I.P.D.,-2013,PG-13,96 min,"Action, Adventure, Comedy",5.6,25,128943,/title/tt0790736/?ref_=adv_li_tt
tt6472976,Five Feet Apart,-2019,PG-13,116 min,"Drama, Romance",7.2,53,59582,/title/tt6472976/?ref_=adv_li_tt
tt0959337,Revolutionary Road,-2008,R,119 min,"Drama, Romance",7.3,69,208707,/title/tt0959337/?ref_=adv_li_tt
tt6977338,Good Boys,(I) (2019),R,90 min,"Adventure, Comedy",6.7,-1,71410,/title/tt6977338/?ref_=adv_li_tt
tt3014866,Criminal,-2016,R,113 min,"Action, Sci-Fi, Thriller",6.3,36,64709,/title/tt3014866/?ref_=adv_li_tt
tt0945513,Source Code,-2011,PG-13,93 min,"Action, Drama, Mystery",7.5,74,507547,/title/tt0945513/?ref_=adv_li_tt
tt0119643,Meet Joe Black,-1998,PG-13,178 min,"Drama, Fantasy, Romance",7.2,43,231560,/title/tt0119643/?ref_=adv_li_tt
tt5164196,Lethal Weapon,(2016–2019),TV-14,44 min,"Action, Comedy, Crime",7.9,-1,37301,/title/tt5164196/?ref_=adv_li_tt
tt9257258,Kevin Can F**k Himself,(2021–2022),TV-MA,45 min,"Comedy, Drama",6.9,-1,6814,/title/tt9257258/?ref_=adv_li_tt
tt0457939,The Holiday,-2006,PG-13,136 min,"Comedy, Romance",6.9,52,278258,/title/tt0457939/?ref_=adv_li_tt
tt8333746,Pinocchio,-2019,PG-13,125 min,"Drama, Family, Fantasy",6.2,65,12011,/title/tt8333746/?ref_=adv_li_tt
tt0805647,The Witches,-2020,PG,106 min,"Adventure, Comedy, Family",5.3,47,36861,/title/tt0805647/?ref_=adv_li_tt
tt0101205,Step by Step,(1991–1998),TV-G,30 min,"Comedy, Family, Romance",6.5,-1,14108,/title/tt0101205/?ref_=adv_li_tt
tt11525188,Chapelwaite,(2021– ),TV-MA,516 min,"Drama, Horror, Mystery",7.2,-1,7457,/title/tt11525188/?ref_=adv_li_tt
tt1535108,Elysium,(I) (2013),R,109 min,"Action, Drama, Sci-Fi",6.6,61,437946,/title/tt1535108/?ref_=adv_li_tt
tt15420598,Anne+,-2021,No-certificate,94 min,Drama,6.3,-1,565,/title/tt15420598/?ref_=adv_li_tt
tt0887912,The Hurt Locker,-2008,R,131 min,"Drama, Thriller, War",7.5,95,441102,/title/tt0887912/?ref_=adv_li_tt
tt12861508,Survive the Game,-2021,R,97 min,"Action, Thriller",4.2,-1,3202,/title/tt12861508/?ref_=adv_li_tt
tt6161168,Red Dead Redemption II,(2018 Video Game),M,runtime-unknow,"Action, Adventure, Crime",9.7,-1,30956,/title/tt6161168/?ref_=adv_li_tt
tt0359950,The Secret Life of Walter Mitty,-2013,PG,114 min,"Adventure, Comedy, Drama",7.3,54,308601,/title/tt0359950/?ref_=adv_li_tt
tt10611608,The Cuphead Show!,(2022– ),TV-Y7,12 min,"Animation, Short, Action",-1,-1,-1,/title/tt10611608/?ref_=adv_li_tt
tt7177890,Tell Me Your Secrets,(I) (2021– ),TV-14,45 min,"Crime, Drama, Mystery",7.4,-1,8816,/title/tt7177890/?ref_=adv_li_tt
tt7948268,Celebrity Big Brother,(2018– ),TV-PG,44 min,Reality-TV,5.6,-1,739,/title/tt7948268/?ref_=adv_li_tt
tt13057626,Child of Kamiari Month,-2021,No-certificate,99 min,"Animation, Drama, Fantasy",6.1,-1,248,/title/tt13057626/?ref_=adv_li_tt
tt5420210,The Comeback Trail,-2020,R,104 min,"Comedy, Crime",5.7,-1,6867,/title/tt5420210/?ref_=adv_li_tt
tt0146316,Lara Croft: Tomb Raider,-2001,PG-13,100 min,"Action, Adventure, Fantasy",5.8,33,206370,/title/tt0146316/?ref_=adv_li_tt
tt3843168,Z Nation,(2014–2018),TV-14,44 min,"Action, Comedy, Drama",6.7,-1,35606,/title/tt3843168/?ref_=adv_li_tt
tt1648179,Here Comes the Boom,-2012,PG,105 min,"Action, Comedy, Sport",6.4,40,90015,/title/tt1648179/?ref_=adv_li_tt
tt0800320,Clash of the Titans,-2010,PG-13,106 min,"Action, Adventure, Fantasy",5.8,39,278745,/title/tt0800320/?ref_=adv_li_tt
tt1980209,Pain & Gain,-2013,R,129 min,"Action, Comedy, Crime",6.4,45,212251,/title/tt1980209/?ref_=adv_li_tt
tt0112384,Apollo 13,(I) (1995),PG,140 min,"Adventure, Drama, History",7.6,77,286619,/title/tt0112384/?ref_=adv_li_tt
tt0160904,MI-5,(2002–2011),TV-14,60 min,"Action, Crime, Drama",8.2,-1,15889,/title/tt0160904/?ref_=adv_li_tt
tt0106697,Demolition Man,-1993,R,115 min,"Action, Sci-Fi, Thriller",6.7,34,170392,/title/tt0106697/?ref_=adv_li_tt
tt0057115,The Great Escape,-1963,Approved,172 min,"Adventure, Drama, History",8.2,86,238539,/title/tt0057115/?ref_=adv_li_tt
tt0384806,The Amityville Horror,-2005,R,90 min,Horror,6,33,110704,/title/tt0384806/?ref_=adv_li_tt
tt0097576,Indiana Jones and the Last Crusade,-1989,PG-13,127 min,"Action, Adventure",8.2,65,730959,/title/tt0097576/?ref_=adv_li_tt
tt11771594,American Pie Presents: Girls' Rules,(2020 Video),R,95 min,Comedy,3.8,-1,7827,/title/tt11771594/?ref_=adv_li_tt
tt0450278,Hostel,-2005,R,94 min,Horror,5.9,55,176831,/title/tt0450278/?ref_=adv_li_tt
tt0066626,All in the Family,(1971–1979),TV-PG,30 min,"Comedy, Drama",8.3,-1,16027,/title/tt0066626/?ref_=adv_li_tt
tt0186566,Space Cowboys,-2000,PG-13,130 min,"Action, Adventure, Thriller",6.5,73,79667,/title/tt0186566/?ref_=adv_li_tt
tt14813966,Tyler Perry's A Madea Homecoming,-2022,No-certificate,105 min,Comedy,-1,-1,-1,/title/tt14813966/?ref_=adv_li_tt
tt8110246,Dark Web: Cicada 3301,-2021,R,104 min,"Action, Comedy, Thriller",5,-1,1648,/title/tt8110246/?ref_=adv_li_tt
tt0105323,Scent of a Woman,-1992,R,156 min,Drama,8,59,285234,/title/tt0105323/?ref_=adv_li_tt
tt2891574,Ballers,(2015–2019),TV-MA,30 min,"Comedy, Drama, Sport",7.6,-1,41479,/title/tt2891574/?ref_=adv_li_tt
tt1961175,American Assassin,-2017,R,111 min,"Action, Thriller",6.2,45,79480,/title/tt1961175/?ref_=adv_li_tt
tt1588170,I Saw the Devil,-2010,Not Rated,144 min,"Action, Crime, Drama",7.8,67,124022,/title/tt1588170/?ref_=adv_li_tt
tt7752126,Brightburn,-2019,R,90 min,"Drama, Horror, Mystery",6.1,44,92341,/title/tt7752126/?ref_=adv_li_tt
tt0367479,After the Sunset,-2004,PG-13,97 min,"Action, Comedy, Crime",6.3,38,46836,/title/tt0367479/?ref_=adv_li_tt
tt13649036,Help,(2021 TV Movie),No-certificate,98 min,Drama,7.8,-1,6839,/title/tt13649036/?ref_=adv_li_tt
