ID,Title,Year,Certificate,Time,Genre,IMDB rating,Metascore,Number of vote,Movie link
tt13468976,Aaraattu,(2022),No-certificate,167 min,"Action, Drama",-1,-1,-1,/title/tt13468976/?ref_=adv_li_tt
tt0139442,Madam Savant,(1997),R,89 min,"Drama, Romance, Thriller",5.1,-1,223,/title/tt0139442/?ref_=adv_li_tt
tt1815138,Mokhtarnameh,(2010–2011),No-certificate,runtime-unknow,"Biography, Drama, History",7.6,-1,6893,/title/tt1815138/?ref_=adv_li_tt
tt10247678,Sensation,(2021),No-certificate,99 min,"Mystery, Sci-Fi, Thriller",4.1,-1,3935,/title/tt10247678/?ref_=adv_li_tt
tt13279528,What We Wanted,(2020),TV-MA,93 min,Drama,5.8,-1,1734,/title/tt13279528/?ref_=adv_li_tt
tt3089778,The Treatment,(2014),Not Rated,131 min,"Mystery, Thriller",7.1,-1,8885,/title/tt3089778/?ref_=adv_li_tt
tt1547606,The Great Queen Seondeok,(2009),No-certificate,60 min,"Biography, Drama, History",8.8,-1,1125,/title/tt1547606/?ref_=adv_li_tt
tt0108187,Son of the Pink Panther,(1993),PG,93 min,"Comedy, Crime",3.9,33,5318,/title/tt0108187/?ref_=adv_li_tt
tt8589850,Alphas,,No-certificate,runtime-unknow,"Action, Drama, Thriller",-1,-1,-1,/title/tt8589850/?ref_=adv_li_tt
tt8739582,Almost Love,(2019),Not Rated,94 min,"Comedy, Drama, Romance",5.7,42,1067,/title/tt8739582/?ref_=adv_li_tt
tt0435623,Conversations with Other Women,(2005),R,84 min,"Comedy, Drama, Romance",7.0,62,12528,/title/tt0435623/?ref_=adv_li_tt
tt0416881,"Josee, the Tiger and the Fish",(2003),No-certificate,116 min,"Drama, Romance",7.2,-1,1886,/title/tt0416881/?ref_=adv_li_tt
tt0762067,Wow! Wow! Wubbzy!,(2006–2021),TV-Y7,25 min,"Animation, Short, Family",6.2,-1,1214,/title/tt0762067/?ref_=adv_li_tt
tt0041162,Batman and Robin,(1949),Approved,263 min,"Action, Adventure, Family",6.1,-1,1855,/title/tt0041162/?ref_=adv_li_tt
tt0136682,The Wild House,(1997–1999),No-certificate,25 min,"Comedy, Family",7.7,-1,76,/title/tt0136682/?ref_=adv_li_tt
tt2071322,Threesome,(I) (2011–2012),TV-MA,30 min,Comedy,7.6,-1,1348,/title/tt2071322/?ref_=adv_li_tt
tt2374902,Metalhead,(2013),Not Rated,97 min,Drama,7.1,79,6855,/title/tt2374902/?ref_=adv_li_tt
tt0417791,Rory O'Shea Was Here,(2004),R,104 min,"Comedy, Drama",7.8,59,15001,/title/tt0417791/?ref_=adv_li_tt
tt15846798,Mood,(2018– ),No-certificate,runtime-unknow,"Animation, Short, Drama",-1,-1,-1,/title/tt15846798/?ref_=adv_li_tt
tt0375411,Playmakers,(2003– ),TV-MA,491 min,"Crime, Drama, Sport",8.5,-1,1352,/title/tt0375411/?ref_=adv_li_tt
tt4126568,Open Water 3: Cage Dive,(2017),R,80 min,"Adventure, Drama, Horror",4.2,-1,4370,/title/tt4126568/?ref_=adv_li_tt
tt1142433,Post Grad,(2009),PG-13,88 min,"Comedy, Romance",5.3,35,14185,/title/tt1142433/?ref_=adv_li_tt
tt0202513,Opposite Sex,(2000),No-certificate,60 min,"Comedy, Drama",7.4,-1,527,/title/tt0202513/?ref_=adv_li_tt
tt16377714,Leonor Will Never Die,(2022),No-certificate,101 min,Drama,7.4,72,57,/title/tt16377714/?ref_=adv_li_tt
tt1065309,Oliver Twist,(2007–2008),TV-PG,176 min,Drama,7.3,-1,2864,/title/tt1065309/?ref_=adv_li_tt
tt11229040,Untitled Bee Gees Biopic,(2022),No-certificate,runtime-unknow,"Biography, Drama, Music",-1,-1,-1,/title/tt11229040/?ref_=adv_li_tt
tt0116606,If Lucy Fell,(1996),R,92 min,"Comedy, Romance",4.9,-1,4136,/title/tt0116606/?ref_=adv_li_tt
tt0015881,Greed,(1924),Not Rated,140 min,"Drama, Thriller, Western",8.1,-1,9730,/title/tt0015881/?ref_=adv_li_tt
tt4807444,The Good Spy,,No-certificate,runtime-unknow,Drama,-1,-1,-1,/title/tt4807444/?ref_=adv_li_tt
tt0080242,The Martian Chronicles,(1980),No-certificate,360 min,"Drama, Mystery, Sci-Fi",6.6,-1,2254,/title/tt0080242/?ref_=adv_li_tt
tt0417114,The Secret Agent,(1992),TV-PG,150 min,"Drama, Thriller",6.9,-1,91,/title/tt0417114/?ref_=adv_li_tt
tt0893402,Franklyn,(2008),R,98 min,"Drama, Fantasy, Sci-Fi",6.1,-1,17466,/title/tt0893402/?ref_=adv_li_tt
tt0071431,Let Sleeping Corpses Lie,(1974),R,95 min,Horror,6.8,-1,7983,/title/tt0071431/?ref_=adv_li_tt
tt6881230,Rio,,No-certificate,runtime-unknow,"Mystery, Thriller",-1,-1,-1,/title/tt6881230/?ref_=adv_li_tt
tt7482186,Cosmic Disclosure,(2015– ),TV-G,30 min,Talk-Show,7.5,-1,143,/title/tt7482186/?ref_=adv_li_tt
tt8500086,Victim Number 8,(2018),No-certificate,53 min,"Action, Drama, Thriller",7.0,-1,1947,/title/tt8500086/?ref_=adv_li_tt
tt11714912,Madagascar: A Little Wild,(2020– ),TV-Y,23 min,"Animation, Adventure, Comedy",5.6,-1,182,/title/tt11714912/?ref_=adv_li_tt
tt1507571,The Tribes of Palos Verdes,(2017),R,104 min,Drama,5.9,49,2517,/title/tt1507571/?ref_=adv_li_tt
tt4687276,Range 15,(2016),TV-MA,89 min,"Action, Comedy, Horror",4.7,-1,4859,/title/tt4687276/?ref_=adv_li_tt
tt0182996,Don't Go in the Woods,(1981),R,82 min,"Horror, Thriller",3.8,-1,3076,/title/tt0182996/?ref_=adv_li_tt
tt7284202,Hell Is Where the Home Is,(2018),Unrated,88 min,"Action, Crime, Horror",5.0,42,2693,/title/tt7284202/?ref_=adv_li_tt
tt0096522,Ballet,(1989),No-certificate,101 min,"Fantasy, Romance, Thriller",5.8,-1,641,/title/tt0096522/?ref_=adv_li_tt
tt0033553,Dr. Jekyll and Mr. Hyde,(1941),Passed,113 min,"Drama, Horror, Sci-Fi",6.8,-1,8848,/title/tt0033553/?ref_=adv_li_tt
tt2399776,Don't Ever Wipe Tears Without Gloves,(2012),No-certificate,174 min,Drama,8.4,-1,4585,/title/tt2399776/?ref_=adv_li_tt
tt15574182,Salt in My Soul,(2022),No-certificate,96 min,Documentary,7.4,-1,13,/title/tt15574182/?ref_=adv_li_tt
tt1141702,I Believe in Unicorns,(2014),TV-14,80 min,Drama,6.1,73,1000,/title/tt1141702/?ref_=adv_li_tt
tt15307038,Baradeon Bada,(2021– ),No-certificate,80 min,"Music, Reality-TV",9.3,-1,82,/title/tt15307038/?ref_=adv_li_tt
tt0417311,Code Lyoko,(2003–2007),TV-Y7,26 min,"Animation, Action, Adventure",7.3,-1,5005,/title/tt0417311/?ref_=adv_li_tt
tt0352520,The Life and Death of Peter Sellers,(2004),Not Rated,122 min,"Biography, Comedy, Drama",6.9,-1,14832,/title/tt0352520/?ref_=adv_li_tt
tt11379620,The Last Ride of the Wolves,(2022),No-certificate,81 min,Drama,6.4,-1,41,/title/tt11379620/?ref_=adv_li_tt
tt4141368,Robert,(2015),Not Rated,90 min,Horror,3.2,-1,1942,/title/tt4141368/?ref_=adv_li_tt
tt0057917,The Carpetbaggers,(1964),Approved,150 min,"Drama, Romance",6.5,-1,2226,/title/tt0057917/?ref_=adv_li_tt
tt0096425,Watchers,(1988),R,91 min,"Action, Horror, Sci-Fi",5.4,-1,4226,/title/tt0096425/?ref_=adv_li_tt
tt1033796,Dennou Coil,(2007),TV-14,runtime-unknow,"Animation, Adventure, Comedy",7.9,-1,836,/title/tt1033796/?ref_=adv_li_tt
tt0110803,Payback,(1995),R,93 min,Thriller,5.8,-1,779,/title/tt0110803/?ref_=adv_li_tt
tt0094849,Celia,(1989),Not Rated,103 min,"Drama, Fantasy, Horror",6.9,-1,956,/title/tt0094849/?ref_=adv_li_tt
tt0098672,The Woman in Black,(1989 TV Movie),Not Rated,102 min,"Horror, Mystery",7.2,-1,5356,/title/tt0098672/?ref_=adv_li_tt
tt10329046,Perfect Harmony,(2019–2020),TV-PG,22 min,"Comedy, Music",6.7,-1,2157,/title/tt10329046/?ref_=adv_li_tt
tt7335796,Behind You,(2020),R,86 min,Horror,4.2,38,1920,/title/tt7335796/?ref_=adv_li_tt
tt10710138,Dragon Ball Z Abridged,(2008–2018),TV-14,10 min,"Animation, Action, Comedy",9.3,-1,673,/title/tt10710138/?ref_=adv_li_tt
tt0119795,No Child of Mine,(1997 TV Movie),No-certificate,82 min,"Crime, Drama",7.4,-1,560,/title/tt0119795/?ref_=adv_li_tt
tt0071483,Wrong Move,(1975),Not Rated,103 min,Drama,7.0,-1,3331,/title/tt0071483/?ref_=adv_li_tt
tt0056255,Mr. Hobbs Takes a Vacation,(1962),Approved,116 min,"Comedy, Family",6.9,-1,5261,/title/tt0056255/?ref_=adv_li_tt
tt1686784,Flying Swords of Dragon Gate,(2011),R,122 min,"Action, Adventure",6.0,57,8103,/title/tt1686784/?ref_=adv_li_tt
tt7088332,Isekai wa smartphone to tomo ni.,(2017),TV-14,24 min,"Animation, Adventure, Comedy",6.6,-1,1837,/title/tt7088332/?ref_=adv_li_tt
tt0838191,Playboy Exposed: Playboy Mansion Parties Uncensored,(2001 Video),Unrated,48 min,"Documentary, Music",6.3,-1,91,/title/tt0838191/?ref_=adv_li_tt
tt0125602,The Baby-Sitters Club,(1990),TV-Y,366 min,"Adventure, Comedy, Family",7.5,-1,625,/title/tt0125602/?ref_=adv_li_tt
tt0800367,Storm Warning,(2007),R,86 min,"Horror, Thriller",5.8,-1,6838,/title/tt0800367/?ref_=adv_li_tt
tt1690967,Come Sunday,(2018),TV-14,106 min,"Biography, Drama",6.0,65,2262,/title/tt1690967/?ref_=adv_li_tt
tt14043930,The Real World Homecoming,(2021– ),TV-MA,45 min,Reality-TV,6.9,-1,226,/title/tt14043930/?ref_=adv_li_tt
tt0356614,Foolproof,(2003),R,94 min,"Action, Comedy, Crime",6.5,-1,10318,/title/tt0356614/?ref_=adv_li_tt
tt8009938,Blood Vessel,(2019),TV-MA,93 min,Horror,5.3,-1,2296,/title/tt8009938/?ref_=adv_li_tt
tt12494638,Ahed's Knee,(2021),No-certificate,109 min,Drama,6.4,74,502,/title/tt12494638/?ref_=adv_li_tt
tt3868832,Glue,(2014),TV-13,45 min,"Crime, Drama, Mystery",7.2,-1,1564,/title/tt3868832/?ref_=adv_li_tt
tt7766104,Heimebane,(2018– ),No-certificate,50 min,"Drama, Sport",7.9,-1,2087,/title/tt7766104/?ref_=adv_li_tt
tt7461200,The Oath,(2018),R,93 min,"Comedy, Thriller",5.5,58,4655,/title/tt7461200/?ref_=adv_li_tt
tt1302522,Sanctuary,(2007),No-certificate,15 min,"Drama, Mystery, Sci-Fi",7.6,-1,2279,/title/tt1302522/?ref_=adv_li_tt
tt0053220,Ride Lonesome,(1959),Not Rated,73 min,"Drama, Western",7.2,-1,5327,/title/tt0053220/?ref_=adv_li_tt
tt0080768,Virus: The End,(1980),PG,108 min,"Adventure, Drama, Horror",6.2,-1,2596,/title/tt0080768/?ref_=adv_li_tt
tt0338216,Lucky You,(2007),PG-13,124 min,"Drama, Romance, Sport",5.9,49,20513,/title/tt0338216/?ref_=adv_li_tt
tt0473298,Resident Evil 5,(2009 Video Game),M,runtime-unknow,"Action, Adventure, Horror",7.7,-1,8148,/title/tt0473298/?ref_=adv_li_tt
tt6410708,The Replacement,(2017),No-certificate,58 min,"Crime, Drama, Thriller",6.6,-1,2573,/title/tt6410708/?ref_=adv_li_tt
tt0082537,Humongous,(1982),R,97 min,"Horror, Mystery, Romance",4.9,-1,1977,/title/tt0082537/?ref_=adv_li_tt
tt0169489,Rooms,(1974– ),No-certificate,runtime-unknow,Drama,7.8,-1,72,/title/tt0169489/?ref_=adv_li_tt
tt0887971,While She Was Out,(2008),R,86 min,"Crime, Drama, Thriller",4.8,40,6839,/title/tt0887971/?ref_=adv_li_tt
tt0120478,Star Kid,(1997),PG,101 min,"Adventure, Family, Sci-Fi",5.3,-1,2740,/title/tt0120478/?ref_=adv_li_tt
tt6334884,Hickok,(2017),Not Rated,88 min,Western,4.7,49,2948,/title/tt6334884/?ref_=adv_li_tt
tt4459134,Frank and Penelope,(2022),No-certificate,runtime-unknow,"Crime, Thriller",-1,-1,-1,/title/tt4459134/?ref_=adv_li_tt
tt0046903,Désirée,(1954),Not Rated,110 min,"Biography, Drama, History",6.4,-1,2969,/title/tt0046903/?ref_=adv_li_tt
tt0084549,Blind Chance,(1987),Not Rated,114 min,Drama,7.8,-1,9650,/title/tt0084549/?ref_=adv_li_tt
tt0092795,Creepozoids,(1987),R,72 min,"Horror, Sci-Fi",4.0,-1,2379,/title/tt0092795/?ref_=adv_li_tt
tt2394063,Too Late,(I) (2015),Not Rated,107 min,"Drama, Mystery, Thriller",6.7,54,3536,/title/tt2394063/?ref_=adv_li_tt
tt0086424,Tender Teenager,(1985),No-certificate,83 min,Drama,5.2,-1,59,/title/tt0086424/?ref_=adv_li_tt
tt0995851,In Her Skin,(2009),R,107 min,"Drama, Thriller",6.4,-1,4962,/title/tt0995851/?ref_=adv_li_tt
tt17543896,Dear Edward,,No-certificate,runtime-unknow,Drama,-1,-1,-1,/title/tt17543896/?ref_=adv_li_tt
tt3886722,Dabbe 5: Curse of the Jinn,(2014),No-certificate,133 min,"Horror, Mystery",5.9,-1,3684,/title/tt3886722/?ref_=adv_li_tt
tt0091164,Half Moon Street,(1986),R,90 min,"Drama, Thriller",5.4,-1,2589,/title/tt0091164/?ref_=adv_li_tt
tt11009666,Miss Marx,(2020),No-certificate,107 min,Biography,5.6,-1,773,/title/tt11009666/?ref_=adv_li_tt
tt0070770,Tales That Witness Madness,(1973),R,90 min,Horror,5.7,-1,1724,/title/tt0070770/?ref_=adv_li_tt
tt0067388,Man in the Wilderness,(1971),GP,104 min,"Adventure, Drama, Western",6.8,-1,3093,/title/tt0067388/?ref_=adv_li_tt
tt7138894,Against the Night,(2017),Not Rated,85 min,"Horror, Mystery, Thriller",4.5,26,2136,/title/tt7138894/?ref_=adv_li_tt
tt15758400,Open by Christmas,(2021 TV Movie),No-certificate,84 min,Romance,7.0,-1,931,/title/tt15758400/?ref_=adv_li_tt
tt0075913,Day of the Animals,(1977),PG,97 min,"Horror, Sci-Fi, Thriller",5.3,-1,2615,/title/tt0075913/?ref_=adv_li_tt
tt0808285,The Good Heart,(2009),R,99 min,"Comedy, Drama",6.9,40,4643,/title/tt0808285/?ref_=adv_li_tt
tt14821414,Jerusalem: City of Faith and Fury,(2021– ),No-certificate,runtime-unknow,Documentary,6.6,-1,89,/title/tt14821414/?ref_=adv_li_tt
tt4938050,Jean of the Joneses,(2016),No-certificate,82 min,Comedy,6.4,-1,403,/title/tt4938050/?ref_=adv_li_tt
tt15108954,Spiritwalker,(2020),No-certificate,108 min,"Action, Fantasy",6.3,-1,196,/title/tt15108954/?ref_=adv_li_tt
tt1629374,Ronal the Barbarian,(2011),Not Rated,89 min,"Animation, Action, Adventure",6.6,-1,12957,/title/tt1629374/?ref_=adv_li_tt
tt0463960,The Devil You Know,(2013),Not Rated,76 min,"Mystery, Thriller",3.4,-1,1777,/title/tt0463960/?ref_=adv_li_tt
tt0406951,Suburban Secrets,(2004),R,153 min,"Drama, Romance",4.7,-1,434,/title/tt0406951/?ref_=adv_li_tt
tt14022350,The Serpent Queen,,No-certificate,runtime-unknow,Drama,-1,-1,-1,/title/tt14022350/?ref_=adv_li_tt
tt10375916,Night of the Sicario,(2021),R,82 min,"Action, Drama, Thriller",3.2,-1,508,/title/tt10375916/?ref_=adv_li_tt
tt0077223,The Bermuda Depths,(1978 TV Movie),Not Rated,98 min,"Adventure, Fantasy, Sci-Fi",5.8,-1,780,/title/tt0077223/?ref_=adv_li_tt
tt0059415,A Blonde in Love,(1965),Not Rated,88 min,"Comedy, Romance, Drama",7.6,-1,8436,/title/tt0059415/?ref_=adv_li_tt
tt6484982,Newton,(2017),Not Rated,106 min,"Comedy, Drama",7.7,-1,19422,/title/tt6484982/?ref_=adv_li_tt
tt17036612,Phoenix Rising,(2022),No-certificate,77 min,Documentary,-1,-1,-1,/title/tt17036612/?ref_=adv_li_tt
tt15285682,Star-Crossed: The Film,(2021),TV-G,48 min,Music,6.6,-1,200,/title/tt15285682/?ref_=adv_li_tt
tt1672087,Mortal Kombat: Rebirth,(2010 Video),TV-14,8 min,"Short, Action, Crime",7.9,-1,5505,/title/tt1672087/?ref_=adv_li_tt
tt0109542,Dark Angel: The Ascent,(1994 Video),R,81 min,"Fantasy, Horror, Romance",5.9,-1,976,/title/tt0109542/?ref_=adv_li_tt
tt0869994,Paris,(I) (2008),R,130 min,"Comedy, Drama, Romance",6.8,68,12293,/title/tt0869994/?ref_=adv_li_tt
tt8191620,Ravage,(2019),TV-MA,84 min,"Horror, Thriller",4.9,-1,1511,/title/tt8191620/?ref_=adv_li_tt
tt5329376,Beware the Slenderman,(2016),TV-14,114 min,"Documentary, Biography, Crime",6.2,-1,6922,/title/tt5329376/?ref_=adv_li_tt
tt0103481,Love & War,(1992–1995),TV-14,30 min,"Comedy, Romance",6.8,-1,210,/title/tt0103481/?ref_=adv_li_tt
tt2309764,Singham Returns,(2014),Not Rated,142 min,"Action, Crime, Drama",5.7,-1,8505,/title/tt2309764/?ref_=adv_li_tt
tt13050556,Baba Yaga,(2020),E10+,runtime-unknow,"Animation, Short, Action",7.5,-1,39,/title/tt13050556/?ref_=adv_li_tt
tt11645760,Digimon Adventure,(2020– ),TV-G,runtime-unknow,"Animation, Action, Adventure",7.2,-1,531,/title/tt11645760/?ref_=adv_li_tt
tt0110882,Before the Rain,(1994),Not Rated,113 min,"Drama, Romance, War",8.0,-1,14720,/title/tt0110882/?ref_=adv_li_tt
tt0061189,The Wild Angels,(1966),R,93 min,"Action, Drama, Thriller",5.7,-1,2948,/title/tt0061189/?ref_=adv_li_tt
tt11961700,John Bronco,(2020),No-certificate,37 min,"Short, Comedy",6.8,-1,458,/title/tt11961700/?ref_=adv_li_tt
tt1185242,Finding Bliss,(2009),R,96 min,"Comedy, Romance",5.3,30,2502,/title/tt1185242/?ref_=adv_li_tt
tt5474644,My Little Pony: Equestria Girls - Legend of Everfree,(2016),TV-Y7,73 min,"Animation, Comedy, Family",6.5,-1,1338,/title/tt5474644/?ref_=adv_li_tt
tt13513888,Deadly Seduction,(2021),TV-14,91 min,"Drama, Thriller",6.0,-1,85,/title/tt13513888/?ref_=adv_li_tt
tt2172071,Student of the Year,(2012),Not Rated,146 min,"Comedy, Drama, Music",5.3,-1,17318,/title/tt2172071/?ref_=adv_li_tt
tt2091325,Bad Johnson,(2014),Not Rated,88 min,"Comedy, Fantasy, Romance",4.5,25,5058,/title/tt2091325/?ref_=adv_li_tt
tt0816401,The Replacements,(2006–2022),TV-Y,22 min,"Animation, Comedy, Family",5.9,-1,2884,/title/tt0816401/?ref_=adv_li_tt
tt11695654,Uncle Peckerhead,(2020),TV-MA,97 min,"Comedy, Horror, Music",5.9,-1,2042,/title/tt11695654/?ref_=adv_li_tt
tt0807675,Girls Bravo,(2004–2005),TV-MA,25 min,"Animation, Comedy, Fantasy",6.7,-1,882,/title/tt0807675/?ref_=adv_li_tt
tt1738387,The River Murders,(2011),R,92 min,"Crime, Mystery, Thriller",5.2,-1,4467,/title/tt1738387/?ref_=adv_li_tt
tt12762512,Echo 3,,No-certificate,runtime-unknow,Thriller,-1,-1,-1,/title/tt12762512/?ref_=adv_li_tt
tt0070212,The Iceman Cometh,(1973),PG,239 min,Drama,7.3,76,1608,/title/tt0070212/?ref_=adv_li_tt
tt0066193,The Out of Towners,(1970),G,101 min,Comedy,7.1,72,8306,/title/tt0066193/?ref_=adv_li_tt
tt0473367,Jaane Tu,(2008),No-certificate,155 min,"Comedy, Drama, Romance",7.5,-1,26570,/title/tt0473367/?ref_=adv_li_tt
tt10362632,How Heavy Are the Dumbbells You Lift?,(2019– ),TV-14,runtime-unknow,"Animation, Comedy, Sport",7.1,-1,718,/title/tt10362632/?ref_=adv_li_tt
tt5496926,The Dreamseller,(2016),No-certificate,98 min,Drama,5.9,-1,1382,/title/tt5496926/?ref_=adv_li_tt
tt0322622,The Hound of the Baskervilles,(2002 TV Movie),No-certificate,100 min,"Adventure, Drama, Mystery",6.6,-1,2412,/title/tt0322622/?ref_=adv_li_tt
tt0119889,The Phantom of the Opera,(1998),R,99 min,Horror,4.3,-1,5425,/title/tt0119889/?ref_=adv_li_tt
tt0156729,Last Night,(I) (1998),R,95 min,"Comedy, Drama, Romance",7.2,65,9642,/title/tt0156729/?ref_=adv_li_tt
tt1227183,Swallows and Amazons,(2016),Not Rated,96 min,"Adventure, Drama, Family",6.2,65,3121,/title/tt1227183/?ref_=adv_li_tt
tt8708518,Puppet,(2020),No-certificate,82 min,"Comedy, Drama",5.1,-1,15,/title/tt8708518/?ref_=adv_li_tt
tt0314431,Hope Springs,(2003),PG-13,92 min,"Comedy, Romance",5.4,-1,7015,/title/tt0314431/?ref_=adv_li_tt
tt5786876,Nature Is Speaking,(2014– ),No-certificate,2 min,Short,8.5,-1,251,/title/tt5786876/?ref_=adv_li_tt
tt0068290,Blood from the Mummy's Tomb,(1971),PG,94 min,Horror,5.7,-1,3218,/title/tt0068290/?ref_=adv_li_tt
tt10062338,Earwig,(2021),No-certificate,114 min,Drama,5.7,67,148,/title/tt10062338/?ref_=adv_li_tt
tt11436498,Val,(III) (2021),No-certificate,81 min,"Comedy, Horror, Thriller",6.0,-1,528,/title/tt11436498/?ref_=adv_li_tt
tt0080902,Human Experiments,(1979),R,82 min,"Crime, Horror, Thriller",4.3,-1,658,/title/tt0080902/?ref_=adv_li_tt
tt0058953,Beach Blanket Bingo,(1965),Unrated,98 min,"Comedy, Musical, Romance",5.7,-1,2699,/title/tt0058953/?ref_=adv_li_tt
tt6723522,BuzzFeed Unsolved: Supernatural,(2016– ),Not Rated,runtime-unknow,"Adventure, Comedy, Horror",8.7,-1,1381,/title/tt6723522/?ref_=adv_li_tt
tt0104808,Maniac Cop 3: Badge of Silence,(1992),R,85 min,"Action, Horror",5.0,-1,4193,/title/tt0104808/?ref_=adv_li_tt
tt1288403,Universal Soldier: Regeneration,(2009),R,97 min,"Action, Adventure, Sci-Fi",5.2,70,25390,/title/tt1288403/?ref_=adv_li_tt
tt0374273,The Tesseract,(2003),R,96 min,"Action, Crime, Drama",5.3,-1,1279,/title/tt0374273/?ref_=adv_li_tt
tt6843446,Undercover Brother 2,(2019),R,84 min,Comedy,3.4,-1,666,/title/tt6843446/?ref_=adv_li_tt
tt1935902,The Brass Teapot,(2012),R,101 min,"Comedy, Fantasy, Thriller",6.4,43,15697,/title/tt1935902/?ref_=adv_li_tt
tt0064310,Eye of the Cat,(1969),M,102 min,"Horror, Mystery, Thriller",6.1,34,928,/title/tt0064310/?ref_=adv_li_tt
tt0100139,Meridian,(1990 Video),R,85 min,"Drama, Fantasy, Horror",5.1,-1,1522,/title/tt0100139/?ref_=adv_li_tt
tt2241557,Shoplifters of the World,(2021),Not Rated,90 min,"Comedy, Drama",5.4,50,801,/title/tt2241557/?ref_=adv_li_tt
tt0373981,Control,(2003),R,111 min,"Comedy, Crime, Drama",7.6,72,25342,/title/tt0373981/?ref_=adv_li_tt
tt2548200,Slugterra,(2012–2016),TV-Y7,22 min,"Animation, Action, Comedy",6.6,-1,1476,/title/tt2548200/?ref_=adv_li_tt
tt0325352,I'll Be There,(2003),PG-13,105 min,"Comedy, Musical, Romance",6.5,-1,2016,/title/tt0325352/?ref_=adv_li_tt
tt1495950,The Book of Negroes,(2015),No-certificate,265 min,"Drama, History, War",7.8,-1,2083,/title/tt1495950/?ref_=adv_li_tt
tt10394800,The Planets,(2019),No-certificate,58 min,Documentary,9.1,-1,3168,/title/tt10394800/?ref_=adv_li_tt
tt13990468,Allen v. Farrow,(2021),TV-MA,256 min,"Documentary, Biography, Crime",6.4,-1,6950,/title/tt13990468/?ref_=adv_li_tt
tt0079227,Good Guys Wear Black,(1978),PG,95 min,Action,5.1,-1,3247,/title/tt0079227/?ref_=adv_li_tt
tt0096180,Stormy Monday,(1988),R,93 min,"Crime, Drama, Music",6.2,-1,3984,/title/tt0096180/?ref_=adv_li_tt
tt13234384,Intruder,(2021– ),No-certificate,180 min,"Drama, Thriller",4.4,-1,699,/title/tt13234384/?ref_=adv_li_tt
tt15166116,Countdown: Inspiration4 Mission to Space,(2021),TV-14,244 min,Documentary,8.0,-1,1526,/title/tt15166116/?ref_=adv_li_tt
tt5686112,The Delivered,(2019),No-certificate,112 min,"Drama, History, Thriller",6.2,-1,1258,/title/tt5686112/?ref_=adv_li_tt
tt8667120,The Danger of Positive Thinking,(2018 TV Movie),TV-14,83 min,"Drama, Mystery, Thriller",3.5,-1,667,/title/tt8667120/?ref_=adv_li_tt
tt0111477,Trapped in Paradise,(1994),PG-13,111 min,"Adventure, Comedy, Crime",5.9,-1,14925,/title/tt0111477/?ref_=adv_li_tt
tt15791002,Cake (town),,No-certificate,runtime-unknow,Drama,-1,-1,-1,/title/tt15791002/?ref_=adv_li_tt
tt0205214,The Magical Legend of the Leprechauns,(1999),TV-PG,139 min,"Adventure, Comedy, Family",7.1,-1,4133,/title/tt0205214/?ref_=adv_li_tt
tt0092929,Drowning by Numbers,(1988),R,118 min,"Comedy, Drama",7.2,-1,10007,/title/tt0092929/?ref_=adv_li_tt
tt0282120,The Wild Thornberrys,(2002),PG,85 min,"Animation, Adventure, Comedy",5.6,69,14600,/title/tt0282120/?ref_=adv_li_tt
tt0197924,The Substitute 3: Winner Takes All,(1999 TV Movie),R,89 min,"Action, Crime, Thriller",4.7,-1,1694,/title/tt0197924/?ref_=adv_li_tt
tt5392738,Spring Awakening,(2015),No-certificate,89 min,Thriller,4.8,-1,261,/title/tt5392738/?ref_=adv_li_tt
tt0150216,Cradle Will Rock,(1999),R,132 min,Drama,6.8,64,9197,/title/tt0150216/?ref_=adv_li_tt
tt6768146,Rellik,(2017),No-certificate,60 min,"Crime, Drama, Mystery",6.4,-1,2450,/title/tt6768146/?ref_=adv_li_tt
tt9402676,Door Lock,(2018),No-certificate,102 min,Thriller,6.4,-1,2375,/title/tt9402676/?ref_=adv_li_tt
tt16294738,Barstow,(2022 TV Movie),No-certificate,runtime-unknow,Drama,-1,-1,-1,/title/tt16294738/?ref_=adv_li_tt
tt0061643,Fando and Lis,(1968),No-certificate,93 min,"Adventure, Fantasy",6.9,-1,5876,/title/tt0061643/?ref_=adv_li_tt
tt0112942,Electra,(1996),R,87 min,"Action, Sci-Fi, Thriller",3.6,-1,952,/title/tt0112942/?ref_=adv_li_tt
tt0494277,Strictly Sexual,(2008),R,100 min,"Comedy, Drama, Romance",6.3,-1,5366,/title/tt0494277/?ref_=adv_li_tt
tt10808968,The Tale of Nokdu,(2019),No-certificate,30 min,"Action, Comedy, History",7.9,-1,1058,/title/tt10808968/?ref_=adv_li_tt
tt9500372,Pocket Hercules: Naim Süleymanoglu,(2019),No-certificate,141 min,"Biography, Drama, Sport",8.3,-1,11356,/title/tt9500372/?ref_=adv_li_tt
tt0079788,Zombie Holocaust,(1980),Unrated,84 min,Horror,5.2,-1,5371,/title/tt0079788/?ref_=adv_li_tt
tt17499272,Sewing Sisters,(2020),No-certificate,110 min,Documentary,-1,-1,-1,/title/tt17499272/?ref_=adv_li_tt
tt0111081,Saved by the Bell: Wedding in Las Vegas,(1994 TV Movie),Not Rated,90 min,"Comedy, Romance",6.4,-1,3225,/title/tt0111081/?ref_=adv_li_tt
tt8160064,Hymn of Death,(2018),No-certificate,35 min,"Drama, History, Music",7.5,-1,1049,/title/tt8160064/?ref_=adv_li_tt
